,STID,YEAR,MONTH,DAY,TR05,TR25,TR60,TR75
870224,ACME,2011,5,24,1.474,1.4622,1.5235,
870226,ALTU,2011,5,24,,,,
870246,BUFF,2011,5,24,3.6777,3.627,3.6123,
870355,WEST,2011,5,24,1.4951,1.522,,
870361,ACME,2011,5,25,1.505,1.462,1.5203,
870363,ALTU,2011,5,25,,,,
870383,BUFF,2011,5,25,3.7187,3.6585,3.6491,
870492,WEST,2011,5,25,1.4909,1.5095,,
870498,ACME,2011,5,26,1.5713,1.4568,1.5162,
870500,ALTU,2011,5,26,,,,
870520,BUFF,2011,5,26,3.7055,3.6803,3.6745,
870629,WEST,2011,5,26,1.4931,1.5092,,
870635,ACME,2011,5,27,1.6622,1.4662,1.5194,
870637,ALTU,2011,5,27,,,,
870657,BUFF,2011,5,27,3.6942,3.6832,3.7077,
870766,WEST,2011,5,27,1.4958,1.5065,,
870772,ACME,2011,5,28,1.7844,1.4664,1.5231,
870774,ALTU,2011,5,28,,,,
870794,BUFF,2011,5,28,3.7138,3.6918,3.7214,
870903,WEST,2011,5,28,1.5934,1.5137,,
870909,ACME,2011,5,29,1.9305,1.4723,1.5259,
870911,ALTU,2011,5,29,,,,
870931,BUFF,2011,5,29,3.6863,3.6968,3.7329,
871040,WEST,2011,5,29,1.942,1.5596,,
871046,ACME,2011,5,30,2.0873,1.4882,1.5361,
871048,ALTU,2011,5,30,,,,
871068,BUFF,2011,5,30,3.6867,3.7002,3.7539,
871177,WEST,2011,5,30,2.2185,1.9153,,
871183,ACME,2011,5,31,2.2335,1.5303,1.5488,
871185,ALTU,2011,5,31,,,,
871205,BUFF,2011,5,31,3.7006,3.7151,3.7654,
871314,WEST,2011,5,31,2.3493,2.2891,,
871320,ACME,2011,6,1,2.4118,1.5838,1.5593,
871322,ALTU,2011,6,1,,,,
871342,BUFF,2011,6,1,3.6784,3.7155,3.7703,
871451,WEST,2011,6,1,2.42,2.4455,,
871457,ACME,2011,6,2,2.6926,1.6353,1.5685,
871459,ALTU,2011,6,2,,,,
871479,BUFF,2011,6,2,3.5969,3.7198,3.7672,
871588,WEST,2011,6,2,2.5122,2.5935,,
871594,ACME,2011,6,3,2.9926,1.7061,1.5895,
871596,ALTU,2011,6,3,,,,
871616,BUFF,2011,6,3,3.5736,3.7177,3.7705,
871725,WEST,2011,6,3,2.6214,2.7435,,
871731,ACME,2011,6,4,3.2474,1.7898,1.6098,
871733,ALTU,2011,6,4,,,,
871753,BUFF,2011,6,4,3.5941,3.7253,3.7822,
871862,WEST,2011,6,4,2.7541,2.9075,,
871868,ACME,2011,6,5,3.3761,1.8853,1.6346,
871870,ALTU,2011,6,5,,,,
871890,BUFF,2011,6,5,3.6352,3.7289,3.7923,
871999,WEST,2011,6,5,2.8907,3.0872,,
872005,ACME,2011,6,6,3.4311,1.988,1.6653,
872007,ALTU,2011,6,6,,,,
872027,BUFF,2011,6,6,3.6726,3.7326,3.8028,
872136,WEST,2011,6,6,3.0057,3.2691,,
872142,ACME,2011,6,7,3.4624,2.1011,1.703,
872144,ALTU,2011,6,7,,,,
872164,BUFF,2011,6,7,3.6995,3.741,3.8092,
872273,WEST,2011,6,7,3.1209,3.4102,,
872279,ACME,2011,6,8,,,,
872281,ALTU,2011,6,8,,,,
872301,BUFF,2011,6,8,,,,
872410,WEST,2011,6,8,,,,
872416,ACME,2011,6,9,3.4921,2.3502,1.7878,
872418,ALTU,2011,6,9,,,,
872438,BUFF,2011,6,9,3.7065,3.7488,3.8222,
872547,WEST,2011,6,9,3.3667,3.5057,,
872553,ACME,2011,6,10,3.5053,2.4843,1.828,
872555,ALTU,2011,6,10,,,,
872575,BUFF,2011,6,10,3.7196,3.757,3.8258,
872684,WEST,2011,6,10,3.5146,3.5273,,
872690,ACME,2011,6,11,3.4951,2.6205,1.8672,
872692,ALTU,2011,6,11,,,,
872712,BUFF,2011,6,11,3.7262,3.7647,3.8276,
872821,WEST,2011,6,11,3.6023,3.5472,,
872827,ACME,2011,6,12,3.4915,2.7614,1.9049,
872829,ALTU,2011,6,12,,,,
872849,BUFF,2011,6,12,3.7162,3.7725,3.8278,
872958,WEST,2011,6,12,3.5662,3.5479,,
872964,ACME,2011,6,13,3.5149,2.9318,1.949,
872966,ALTU,2011,6,13,,,,
872986,BUFF,2011,6,13,3.6655,3.7684,3.834,
873095,WEST,2011,6,13,3.0149,3.5288,,
873101,ACME,2011,6,14,3.312,3.1367,2.0017,
873103,ALTU,2011,6,14,,,,
873123,BUFF,2011,6,14,3.6993,3.7743,3.8403,
873232,WEST,2011,6,14,3.0604,3.5155,,
873238,ACME,2011,6,15,2.0506,3.287,2.0387,
873240,ALTU,2011,6,15,3.8247,,,
873260,BUFF,2011,6,15,3.7108,3.7749,3.8399,
873369,WEST,2011,6,15,3.1703,3.5109,,
873375,ACME,2011,6,16,2.4642,3.3607,2.0799,
873377,ALTU,2011,6,16,3.8305,,,
873397,BUFF,2011,6,16,3.6944,3.7749,3.8403,
873506,WEST,2011,6,16,3.2926,3.5052,,
873512,ACME,2011,6,17,3.1082,3.4214,2.1287,
873514,ALTU,2011,6,17,3.8358,,,
873534,BUFF,2011,6,17,3.6337,3.776,3.8405,
873643,WEST,2011,6,17,3.3185,3.4915,,
873649,ACME,2011,6,18,3.4809,3.4747,2.1784,
873651,ALTU,2011,6,18,3.8366,,,
873671,BUFF,2011,6,18,3.6416,3.7725,3.8433,
873780,WEST,2011,6,18,3.3388,3.4957,,
873786,ACME,2011,6,19,3.5352,3.5179,2.2321,
873788,ALTU,2011,6,19,3.8378,,,
873808,BUFF,2011,6,19,3.6818,3.7714,3.8432,
873917,WEST,2011,6,19,3.4226,3.5266,,
873923,ACME,2011,6,20,3.5527,3.5441,2.2782,
873925,ALTU,2011,6,20,3.8477,,,
873945,BUFF,2011,6,20,3.7104,3.7756,3.8478,
874054,WEST,2011,6,20,3.5572,3.5634,,
874060,ACME,2011,6,21,3.5703,3.5629,2.3221,
874062,ALTU,2011,6,21,3.8564,,,
874082,BUFF,2011,6,21,3.732,3.7844,3.8446,
874191,WEST,2011,6,21,3.6495,3.5845,,
874197,ACME,2011,6,22,3.5879,3.5923,2.3713,
874199,ALTU,2011,6,22,3.8487,,,
874219,BUFF,2011,6,22,3.733,3.7842,3.8468,
874328,WEST,2011,6,22,3.6755,3.6029,,
874334,ACME,2011,6,23,3.6062,3.6185,2.4244,
874336,ALTU,2011,6,23,3.8497,,,
874356,BUFF,2011,6,23,3.7429,3.7854,3.8489,
874465,WEST,2011,6,23,3.6911,3.6147,,
874471,ACME,2011,6,24,3.6147,3.6323,2.4818,
874473,ALTU,2011,6,24,3.8528,,,
874493,BUFF,2011,6,24,3.7294,3.7871,3.8533,
874602,WEST,2011,6,24,3.6991,3.6196,,
874608,ACME,2011,6,25,3.6289,3.6377,2.5296,
874610,ALTU,2011,6,25,3.8546,,,
874630,BUFF,2011,6,25,3.7279,3.7846,3.8561,
874739,WEST,2011,6,25,3.7047,3.6334,,
874745,ACME,2011,6,26,3.6411,3.6449,2.5923,
874747,ALTU,2011,6,26,3.855,,,
874767,BUFF,2011,6,26,3.7251,3.7782,3.8551,
874876,WEST,2011,6,26,3.7117,3.6442,,
874882,ACME,2011,6,27,3.658,3.6543,2.6718,
874884,ALTU,2011,6,27,3.8544,,,
874904,BUFF,2011,6,27,3.7459,3.7838,3.8563,
875013,WEST,2011,6,27,3.7178,3.6513,,
875019,ACME,2011,6,28,3.674,3.6671,2.7439,
875021,ALTU,2011,6,28,3.856,,,
875041,BUFF,2011,6,28,3.7425,3.79,3.8536,
875150,WEST,2011,6,28,3.7248,3.6559,,
875156,ACME,2011,6,29,3.6867,3.6706,2.8232,
875158,ALTU,2011,6,29,3.8586,,,
875178,BUFF,2011,6,29,2.4949,3.7881,3.8498,
875287,WEST,2011,6,29,3.7185,3.6636,,
875293,ACME,2011,6,30,3.6978,3.6832,2.9159,
875295,ALTU,2011,6,30,3.8601,,,
875315,BUFF,2011,6,30,2.3163,3.784,3.8527,
875424,WEST,2011,6,30,3.7267,3.6621,,
875430,ACME,2011,7,1,3.7105,3.6901,3.0187,
875432,ALTU,2011,7,1,3.859,,,
875452,BUFF,2011,7,1,2.5823,3.7719,3.852,
875561,WEST,2011,7,1,3.7335,3.6685,,
875567,ACME,2011,7,2,3.7192,3.6984,3.1195,
875569,ALTU,2011,7,2,3.8574,,,
875589,BUFF,2011,7,2,3.0354,3.7572,3.8489,
875698,WEST,2011,7,2,3.7391,3.6712,,
875704,ACME,2011,7,3,3.7262,3.7065,3.224,
875706,ALTU,2011,7,3,3.8556,,,
875726,BUFF,2011,7,3,3.5828,3.7568,3.8457,
875835,WEST,2011,7,3,3.7454,3.679,,
875841,ACME,2011,7,4,3.7345,3.7107,3.3332,
875843,ALTU,2011,7,4,3.8554,,,
875863,BUFF,2011,7,4,3.5965,3.7684,3.8446,
875972,WEST,2011,7,4,3.7473,3.6861,,
875978,ACME,2011,7,5,3.7477,3.7206,3.4255,
875980,ALTU,2011,7,5,3.8475,,,
876000,BUFF,2011,7,5,3.5873,3.7636,3.8455,
876109,WEST,2011,7,5,3.7384,3.6857,,
876115,ACME,2011,7,6,3.7568,3.7307,3.5029,
876117,ALTU,2011,7,6,3.8481,,,
876137,BUFF,2011,7,6,3.6495,3.7706,3.8442,
876246,WEST,2011,7,6,3.7408,3.6893,,
876252,ACME,2011,7,7,3.7645,3.7343,3.5677,
876254,ALTU,2011,7,7,3.8497,,,
876274,BUFF,2011,7,7,3.6835,3.7782,3.8462,
876383,WEST,2011,7,7,3.7439,3.6886,,
876389,ACME,2011,7,8,3.7657,3.7438,3.6113,
876391,ALTU,2011,7,8,3.8487,,,
876411,BUFF,2011,7,8,3.6961,3.7797,3.8484,
876520,WEST,2011,7,8,3.75,3.6913,,
876526,ACME,2011,7,9,3.7713,3.7459,3.6343,
876528,ALTU,2011,7,9,3.8499,,,
876548,BUFF,2011,7,9,3.7019,3.7788,3.8525,
876657,WEST,2011,7,9,3.7512,3.6908,,
876663,ACME,2011,7,10,3.776,3.7488,3.6534,
876665,ALTU,2011,7,10,3.8554,,,
876685,BUFF,2011,7,10,3.7149,3.7778,3.8525,
876794,WEST,2011,7,10,3.7512,3.6947,,
876800,ACME,2011,7,11,3.7808,3.747,3.6645,
876802,ALTU,2011,7,11,3.8578,,,
876822,BUFF,2011,7,11,3.722,3.7776,3.8552,
876931,WEST,2011,7,11,3.7538,3.696,,
876937,ACME,2011,7,12,3.7857,3.7472,3.6744,
876939,ALTU,2011,7,12,3.8611,,,
876959,BUFF,2011,7,12,3.744,3.7819,3.854,
877068,WEST,2011,7,12,3.7594,3.7031,,
877074,ACME,2011,7,13,3.7808,3.7502,3.6819,
877076,ALTU,2011,7,13,3.8619,,,
877096,BUFF,2011,7,13,3.7356,3.7844,3.854,
877205,WEST,2011,7,13,3.7643,3.7038,,
877211,ACME,2011,7,14,3.7855,3.7524,3.6911,
877213,ALTU,2011,7,14,3.8582,,,
877233,BUFF,2011,7,14,3.7309,3.7815,3.8547,
877342,WEST,2011,7,14,3.7434,3.6992,,
877348,ACME,2011,7,15,3.793,3.7591,3.7056,
877350,ALTU,2011,7,15,3.8532,,,
877370,BUFF,2011,7,15,3.7333,3.778,3.8543,
877479,WEST,2011,7,15,3.7226,3.6871,,
877485,ACME,2011,7,16,3.794,3.7591,3.7104,
877487,ALTU,2011,7,16,3.8499,,,
877507,BUFF,2011,7,16,3.7356,3.7751,3.8522,
877616,WEST,2011,7,16,3.7098,3.6761,,
877622,ACME,2011,7,17,3.7961,3.7584,3.7149,
877624,ALTU,2011,7,17,3.8518,,,
877644,BUFF,2011,7,17,3.7386,3.7786,3.8507,
877753,WEST,2011,7,17,3.7074,3.6731,,
877759,ACME,2011,7,18,3.7949,3.7645,3.7219,
877761,ALTU,2011,7,18,3.8489,,,
877781,BUFF,2011,7,18,3.7439,3.7768,3.8513,
877890,WEST,2011,7,18,3.7185,3.6795,,
877896,ACME,2011,7,19,3.7983,3.7609,3.7273,
877898,ALTU,2011,7,19,3.8499,,,
877918,BUFF,2011,7,19,3.742,3.7772,3.85,
878027,WEST,2011,7,19,3.7316,3.6879,,
878033,ACME,2011,7,20,3.8065,3.7647,3.7365,
878035,ALTU,2011,7,20,3.8524,,,
878055,BUFF,2011,7,20,3.7454,3.7766,3.8515,
878164,WEST,2011,7,20,3.7405,3.6977,,
878170,ACME,2011,7,21,3.8131,3.7681,3.7453,
878172,ALTU,2011,7,21,3.8542,,,
878192,BUFF,2011,7,21,3.7454,3.7776,3.8506,
878301,WEST,2011,7,21,3.7468,3.7009,,
878307,ACME,2011,7,22,3.8212,3.7665,3.7483,
878309,ALTU,2011,7,22,3.8562,,,
878329,BUFF,2011,7,22,3.7501,3.7788,3.8511,
878438,WEST,2011,7,22,3.7398,3.7026,,
878444,ACME,2011,7,23,3.8308,3.7687,3.7528,
878446,ALTU,2011,7,23,3.8548,,,
878466,BUFF,2011,7,23,3.7525,3.7807,3.8509,
878575,WEST,2011,7,23,3.534,3.6979,,
878581,ACME,2011,7,24,3.8329,3.7721,3.7579,
878583,ALTU,2011,7,24,3.852,,,
878603,BUFF,2011,7,24,3.7638,3.7836,3.8495,
878712,WEST,2011,7,24,3.4427,3.6859,,
878718,ACME,2011,7,25,3.8412,3.7748,3.7579,
878720,ALTU,2011,7,25,3.8526,,,
878740,BUFF,2011,7,25,3.7422,3.7998,3.8502,
878849,WEST,2011,7,25,3.4546,3.6834,,
878855,ACME,2011,7,26,3.8488,3.7761,3.7639,
878857,ALTU,2011,7,26,3.851,,,
878877,BUFF,2011,7,26,3.6828,3.7959,3.8531,
878986,WEST,2011,7,26,3.4773,3.6729,,
878992,ACME,2011,7,27,3.8529,3.777,3.7645,
878994,ALTU,2011,7,27,3.8528,,,
879014,BUFF,2011,7,27,3.6875,3.7922,3.8561,
879123,WEST,2011,7,27,3.5362,3.6623,,
879129,ACME,2011,7,28,3.8539,3.7761,3.7701,
879131,ALTU,2011,7,28,3.8502,,,
879151,BUFF,2011,7,28,3.7234,3.7877,3.8536,
879260,WEST,2011,7,28,3.611,3.6589,,
879266,ACME,2011,7,29,3.8575,3.7797,3.771,
879268,ALTU,2011,7,29,3.8487,,,
879288,BUFF,2011,7,29,3.7566,3.7912,3.8524,
879397,WEST,2011,7,29,3.6585,3.6628,,
879403,ACME,2011,7,30,3.8563,3.7804,3.7727,
879405,ALTU,2011,7,30,3.8502,,,
879425,BUFF,2011,7,30,3.7484,3.7963,3.8551,
879534,WEST,2011,7,30,3.6863,3.6653,,
879540,ACME,2011,7,31,3.8544,3.7784,3.774,
879542,ALTU,2011,7,31,3.8508,,,
879562,BUFF,2011,7,31,3.7459,3.7863,3.8552,
879671,WEST,2011,7,31,3.7064,3.6702,,
879677,ACME,2011,8,1,3.8622,3.7806,3.7761,
879679,ALTU,2011,8,1,3.8516,,,
879699,BUFF,2011,8,1,3.7486,3.7823,3.8554,
879808,WEST,2011,8,1,3.7057,3.6729,,
879814,ACME,2011,8,2,3.8692,3.7869,3.7802,
879816,ALTU,2011,8,2,3.8512,,,
879836,BUFF,2011,8,2,3.7527,3.7834,3.8533,
879945,WEST,2011,8,2,3.7032,3.6758,,
879951,ACME,2011,8,3,3.8709,3.7853,3.7834,
879953,ALTU,2011,8,3,3.8477,,,
879973,BUFF,2011,8,3,3.7645,3.7848,3.8552,
880082,WEST,2011,8,3,3.712,3.6842,,
880088,ACME,2011,8,4,3.8658,3.7858,3.7875,
880090,ALTU,2011,8,4,3.8505,,,
880110,BUFF,2011,8,4,3.2155,3.7988,3.8538,
880219,WEST,2011,8,4,3.7238,3.6898,,
880225,ACME,2011,8,5,3.8718,3.7891,3.7898,
880227,ALTU,2011,8,5,3.8548,,,
880247,BUFF,2011,8,5,2.6612,3.8023,3.856,
880356,WEST,2011,8,5,3.7265,3.6898,,
880362,ACME,2011,8,6,3.8743,3.7898,3.7913,
880364,ALTU,2011,8,6,3.8564,,,
880384,BUFF,2011,8,6,1.659,3.7422,3.856,
880493,WEST,2011,8,6,3.7318,3.692,,
880499,ACME,2011,8,7,3.8799,3.7884,3.7917,
880501,ALTU,2011,8,7,3.8538,,,
880521,BUFF,2011,8,7,1.8378,3.6362,3.8522,
880630,WEST,2011,8,7,3.7386,3.6992,,
880636,ACME,2011,8,8,3.834,3.7936,3.7962,
880638,ALTU,2011,8,8,3.8534,,,
880658,BUFF,2011,8,8,1.9165,3.5336,3.848,
880767,WEST,2011,8,8,3.742,3.7026,,
880773,ACME,2011,8,9,3.8195,3.794,3.7979,
880775,ALTU,2011,8,9,3.8592,,,
880795,BUFF,2011,8,9,1.9677,3.409,3.8523,
880904,WEST,2011,8,9,3.7369,3.7033,,
880910,ACME,2011,8,10,3.8259,3.7898,3.7964,
880912,ALTU,2011,8,10,3.8651,,,
880932,BUFF,2011,8,10,2.0661,3.2492,3.8491,
881041,WEST,2011,8,10,1.8001,1.82,,
881047,ACME,2011,8,11,3.825,3.7853,3.7881,
881049,ALTU,2011,8,11,3.8768,,,
881069,BUFF,2011,8,11,2.14,3.0508,3.848,
881178,WEST,2011,8,11,1.5084,1.5279,,
881184,ACME,2011,8,12,3.817,3.7902,3.7952,
881186,ALTU,2011,8,12,3.8679,,,
881206,BUFF,2011,8,12,2.1844,2.9095,3.8462,
881315,WEST,2011,8,12,1.4983,1.5115,,
881321,ACME,2011,8,13,1.4487,3.7755,3.7937,
881323,ALTU,2011,8,13,3.8774,,,
881343,BUFF,2011,8,13,1.968,2.8702,3.8471,
881452,WEST,2011,8,13,1.4856,1.4928,,
881458,ACME,2011,8,14,1.4313,3.7192,3.7937,
881460,ALTU,2011,8,14,3.8655,,,
881480,BUFF,2011,8,14,2.0246,2.8397,3.8459,
881589,WEST,2011,8,14,1.482,1.494,,
881595,ACME,2011,8,15,1.454,3.676,3.7907,
881597,ALTU,2011,8,15,3.8613,,,
881617,BUFF,2011,8,15,2.1404,2.821,3.845,
881726,WEST,2011,8,15,1.4805,1.4884,,
881732,ACME,2011,8,16,1.5082,3.6379,3.7896,
881734,ALTU,2011,8,16,3.8508,,,
881754,BUFF,2011,8,16,2.384,2.8358,3.8446,
881863,WEST,2011,8,16,1.4805,1.4859,,
881869,ACME,2011,8,17,1.4574,3.1155,3.7815,
881871,ALTU,2011,8,17,3.8453,,,
881891,BUFF,2011,8,17,2.7323,2.9615,3.8374,
882000,WEST,2011,8,17,1.5219,1.481,,
882006,ACME,2011,8,18,1.4232,1.4673,3.7825,
882008,ALTU,2011,8,18,3.8491,,,
882028,BUFF,2011,8,18,3.1193,3.2105,3.8341,
882137,WEST,2011,8,18,1.6784,1.4798,,
882143,ACME,2011,8,19,1.4277,1.4586,3.7785,
882145,ALTU,2011,8,19,3.8566,,,
882165,BUFF,2011,8,19,3.5318,3.5504,3.8329,
882274,WEST,2011,8,19,1.8377,1.4778,,
882280,ACME,2011,8,20,1.4342,1.4555,3.7759,
882282,ALTU,2011,8,20,3.8584,,,
882302,BUFF,2011,8,20,3.6397,3.6642,3.8313,
882411,WEST,2011,8,20,1.9503,1.4785,,
882417,ACME,2011,8,21,1.4485,1.4653,3.7677,
882419,ALTU,2011,8,21,3.8568,,,
882439,BUFF,2011,8,21,3.6591,3.7077,3.8305,
882548,WEST,2011,8,21,2.0474,1.483,,
882554,ACME,2011,8,22,1.5112,1.5419,3.7684,
882556,ALTU,2011,8,22,3.8627,,,
882576,BUFF,2011,8,22,3.6762,3.7381,3.8354,
882685,WEST,2011,8,22,2.1137,1.5006,,
882691,ACME,2011,8,23,1.5789,1.6371,3.7643,
882693,ALTU,2011,8,23,3.8605,,,
882713,BUFF,2011,8,23,3.6837,3.7579,3.8396,
882822,WEST,2011,8,23,1.6621,1.5534,,
882828,ACME,2011,8,24,1.6633,1.7202,3.7579,
882830,ALTU,2011,8,24,3.8576,,,
882850,BUFF,2011,8,24,3.7049,3.7644,3.845,
882959,WEST,2011,8,24,1.4769,1.56,,
882965,ACME,2011,8,25,1.7432,1.7959,3.7508,
882967,ALTU,2011,8,25,3.8609,,,
882987,BUFF,2011,8,25,3.7288,3.7733,3.8511,
883096,WEST,2011,8,25,1.713,1.561,,
883102,ACME,2011,8,26,1.8373,1.8575,3.7444,
883104,ALTU,2011,8,26,3.8635,,,
883124,BUFF,2011,8,26,3.7412,3.7807,3.8507,
883233,WEST,2011,8,26,1.9708,1.6035,,
883239,ACME,2011,8,27,1.9577,1.9188,3.7459,
883241,ALTU,2011,8,27,3.8611,,,
883261,BUFF,2011,8,27,3.7461,3.783,3.8581,
883370,WEST,2011,8,27,2.1125,1.6956,,
883376,ACME,2011,8,28,2.1517,1.9849,3.7393,
883378,ALTU,2011,8,28,3.8588,,,
883398,BUFF,2011,8,28,3.7471,3.7819,3.8592,
883507,WEST,2011,8,28,2.2074,1.7987,,
883513,ACME,2011,8,29,2.4164,2.0548,3.7343,
883515,ALTU,2011,8,29,3.8647,,,
883535,BUFF,2011,8,29,3.7596,3.7871,3.8583,
883644,WEST,2011,8,29,1.5575,1.8816,,
883650,ACME,2011,8,30,2.6682,2.1186,3.7318,
883652,ALTU,2011,8,30,3.87,,,
883672,BUFF,2011,8,30,3.7544,3.7865,3.8596,
883781,WEST,2011,8,30,1.6534,1.8757,,
883787,ACME,2011,8,31,3.053,2.2073,3.7296,
883789,ALTU,2011,8,31,3.8712,,,
883809,BUFF,2011,8,31,3.7598,3.7875,3.8601,
883918,WEST,2011,8,31,1.9461,1.8733,,
883924,ACME,2011,9,1,3.3525,2.3186,3.7266,
883926,ALTU,2011,9,1,3.8736,,,
883946,BUFF,2011,9,1,3.7662,3.7881,3.8614,
884055,WEST,2011,9,1,2.1481,1.9162,,
884061,ACME,2011,9,2,3.4673,2.4673,3.7226,
884063,ALTU,2011,9,2,3.8744,,,
884083,BUFF,2011,9,2,3.77,3.7906,3.8626,
884192,WEST,2011,9,2,2.2774,1.9788,,
884198,ACME,2011,9,3,3.5257,2.7166,3.7174,
884200,ALTU,2011,9,3,3.8728,,,
884220,BUFF,2011,9,3,3.7801,3.7953,3.8634,
884329,WEST,2011,9,3,2.3701,2.0468,,
884335,ACME,2011,9,4,3.5652,3.1582,3.708,
884337,ALTU,2011,9,4,3.8932,,,
884357,BUFF,2011,9,4,3.807,3.8091,3.8619,
884466,WEST,2011,9,4,2.4684,2.1023,,
884472,ACME,2011,9,5,3.6245,3.4801,3.705,
884474,ALTU,2011,9,5,3.9112,,,
884494,BUFF,2011,9,5,3.8123,3.8245,3.8679,
884603,WEST,2011,9,5,2.5643,2.1686,,
884609,ACME,2011,9,6,3.6631,3.5999,3.711,
884611,ALTU,2011,9,6,3.9063,,,
884631,BUFF,2011,9,6,3.8149,3.8323,3.8713,
884740,WEST,2011,9,6,2.6616,2.2248,,
884746,ACME,2011,9,7,3.7016,3.6556,3.7101,
884748,ALTU,2011,9,7,3.9138,,,
884768,BUFF,2011,9,7,3.8282,3.8334,3.8751,
884877,WEST,2011,9,7,2.7488,2.2776,,
884883,ACME,2011,9,8,3.7364,3.6951,3.7275,
884885,ALTU,2011,9,8,3.9021,,,
884905,BUFF,2011,9,8,3.8192,3.8418,3.8823,
884939,ALTU,2011,9,8,3.8771,3.6806,3.2888,
885014,WEST,2011,9,8,2.826,2.3176,,
885020,ACME,2011,9,9,3.7651,3.719,3.7346,
885022,ALTU,2011,9,9,3.9061,,,
885042,BUFF,2011,9,9,3.8219,3.8441,3.883,
885076,ALTU,2011,9,9,,,,
885151,WEST,2011,9,9,2.9127,2.3569,,
885157,ACME,2011,9,10,3.7934,3.7396,3.7468,
885159,ALTU,2011,9,10,3.9051,,,
885179,BUFF,2011,9,10,3.8204,3.8406,3.8855,
885288,WEST,2011,9,10,2.995,2.3883,,
885294,ACME,2011,9,11,3.8076,3.7546,3.7585,
885296,ALTU,2011,9,11,3.8993,,,
885316,BUFF,2011,9,11,3.8142,3.8365,3.8841,
885425,WEST,2011,9,11,3.0972,2.4266,,
885431,ACME,2011,9,12,3.8216,3.7665,3.7682,
885433,ALTU,2011,9,12,3.8924,,,
885453,BUFF,2011,9,12,3.807,3.835,3.8863,
885562,WEST,2011,9,12,3.1999,2.473,,
885568,ACME,2011,9,13,3.8376,3.7822,3.7842,
885570,ALTU,2011,9,13,3.89,,,
885590,BUFF,2011,9,13,3.8091,3.8328,3.885,
885699,WEST,2011,9,13,3.3144,2.5145,,
885705,ACME,2011,9,14,3.8476,3.7835,3.7862,
885707,ALTU,2011,9,14,3.9051,,,
885727,BUFF,2011,9,14,3.822,3.8412,3.8872,
885836,WEST,2011,9,14,3.4292,2.5461,,
885842,ACME,2011,9,15,3.8607,3.7813,3.7774,
885844,ALTU,2011,9,15,3.9342,,,
885864,BUFF,2011,9,15,3.8266,3.8624,3.8854,
885973,WEST,2011,9,15,3.5037,2.582,,
885979,ACME,2011,9,16,2.6113,3.7824,3.7703,
885981,ALTU,2011,9,16,3.9397,,,
886001,BUFF,2011,9,16,3.8049,3.877,3.8967,
886110,WEST,2011,9,16,3.5294,2.6048,,
886116,ACME,2011,9,17,1.7606,3.7887,3.7896,
886118,ALTU,2011,9,17,3.9195,,,
886138,BUFF,2011,9,17,3.7578,3.8688,3.902,
886247,WEST,2011,9,17,3.5289,2.623,,
886253,ACME,2011,9,18,1.8634,3.7799,3.7973,
886255,ALTU,2011,9,18,3.9047,,,
886275,BUFF,2011,9,18,3.7491,3.8628,3.9038,
886384,WEST,2011,9,18,2.08,2.3306,,
886390,ACME,2011,9,19,1.9962,3.7661,3.7896,
886392,ALTU,2011,9,19,3.8932,,,
886412,BUFF,2011,9,19,3.7583,3.8593,3.8975,
886521,WEST,2011,9,19,1.4985,1.565,,
886527,ACME,2011,9,20,2.1589,3.758,3.7907,
886529,ALTU,2011,9,20,3.8859,,,
886549,BUFF,2011,9,20,3.7708,3.8572,3.9006,
886658,WEST,2011,9,20,1.4934,1.549,,
886664,ACME,2011,9,21,2.409,3.751,3.7894,
886666,ALTU,2011,9,21,3.8782,,,
886686,BUFF,2011,9,21,3.8031,3.863,3.9025,
886795,WEST,2011,9,21,1.5045,1.5404,,
886801,ACME,2011,9,22,2.6882,3.7396,3.7776,
886803,ALTU,2011,9,22,3.8968,,,
886823,BUFF,2011,9,22,3.7611,3.8686,3.8987,
886932,WEST,2011,9,22,1.5108,1.5242,,
886938,ACME,2011,9,23,2.8773,3.7432,3.7821,
886940,ALTU,2011,9,23,3.8908,,,
886960,BUFF,2011,9,23,3.6591,3.8739,3.9057,
887069,WEST,2011,9,23,1.5045,1.52,,
887075,ACME,2011,9,24,3.3039,3.7446,3.7894,
887077,ALTU,2011,9,24,3.8728,,,
887097,BUFF,2011,9,24,3.5768,3.8704,3.9045,
887206,WEST,2011,9,24,1.5018,1.5102,,
887212,ACME,2011,9,25,3.5831,3.7504,3.7883,
887214,ALTU,2011,9,25,3.8736,,,
887234,BUFF,2011,9,25,3.5681,3.8694,3.9077,
887343,WEST,2011,9,25,1.5294,1.5139,,
887349,ACME,2011,9,26,3.6557,3.764,3.7887,
887351,ALTU,2011,9,26,3.877,,,
887371,BUFF,2011,9,26,3.5689,3.8679,3.9056,
887480,WEST,2011,9,26,1.7108,1.5083,,
887486,ACME,2011,9,27,3.6878,3.7764,3.7904,
887488,ALTU,2011,9,27,3.8736,,,
887508,BUFF,2011,9,27,3.585,3.8636,3.9065,
887617,WEST,2011,9,27,1.8902,1.5087,,
887623,ACME,2011,9,28,3.709,3.7916,3.7952,
887625,ALTU,2011,9,28,3.8766,,,
887645,BUFF,2011,9,28,3.6151,3.8591,3.9074,
887754,WEST,2011,9,28,2.0423,1.5124,,
887760,ACME,2011,9,29,3.7271,3.8035,3.8057,
887762,ALTU,2011,9,29,3.8833,,,
